,componente,ano_faixa,unidades_tematicas,objetos_conhecimento,habilidades,cod_hab,descricao_cod,primeiro_ef,segundo_ef,terceiro_ef,quarto_ef,quinto_ef,sexto_ef,setimo_ef,oitavo_ef,nono_ef
10,Geografia,1º,"Natureza, ambientes e qualidade de vida",Condições de vida nos lugares de vivência,"(EF01GE11) Associar mudanças de vestuário e hábitos alimentares em sua comunidade ao longo do ano, decorrentes da variação de temperatura e umidade no ambiente.",EF01GE11,"Associar mudanças de vestuário e hábitos alimentares em sua comunidade ao longo do ano, decorrentes da variação de temperatura e umidade no ambiente.",1,0,0,0,0,0,0,0,0
11,Geografia,2º,O sujeito e seu lugar no mundo,Convivência e interações entre pessoas na comunidade,(EF02GE01) Descrever a história das migrações no bairro ou comunidade em que vive.,EF02GE01,Descrever a história das migrações no bairro ou comunidade em que vive.,0,1,0,0,0,0,0,0,0
12,Geografia,2º,O sujeito e seu lugar no mundo,Convivência e interações entre pessoas na comunidade,"(EF02GE02) Comparar costumes e tradições de diferentes populações inseridas no bairro ou comunidade em que vive, reconhecendo a importância do respeito às diferenças.",EF02GE02,"Comparar costumes e tradições de diferentes populações inseridas no bairro ou comunidade em que vive, reconhecendo a importância do respeito às diferenças.",0,1,0,0,0,0,0,0,0
13,Geografia,2º,O sujeito e seu lugar no mundo,Riscos e cuidados nos meios de transporte e de comunicação,"(EF02GE03) Comparar diferentes meios de transporte e de comunicação, indicando o seu papel na conexão entre lugares, e discutir os riscos para a vida e para o ambiente e seu uso responsável.",EF02GE03,"Comparar diferentes meios de transporte e de comunicação, indicando o seu papel na conexão entre lugares, e discutir os riscos para a vida e para o ambiente e seu uso responsável.",0,1,0,0,0,0,0,0,0
14,Geografia,2º,Conexões e escalas,Experiências da comunidade no tempo e no espaço,"(EF02GE04) Reconhecer semelhanças e diferenças nos hábitos, nas relações com a natureza e no modo de viver de pessoas em diferentes lugares.",EF02GE04,"Reconhecer semelhanças e diferenças nos hábitos, nas relações com a natureza e no modo de viver de pessoas em diferentes lugares.",0,1,0,0,0,0,0,0,0
15,Geografia,2º,Conexões e escalas,Mudanças e permanências,"(EF02GE05) Analisar mudanças e permanências, comparando imagens de um mesmo lugar em diferentes tempos.",EF02GE05,"Analisar mudanças e permanências, comparando imagens de um mesmo lugar em diferentes tempos.",0,1,0,0,0,0,0,0,0
16,Geografia,2º,Mundo do trabalho,Tipos de trabalho em lugares e tempos diferentes,"(EF02GE06) Relacionar o dia e a noite a diferentes tipos de atividades sociais (horário escolar, comercial, sono etc.).",EF02GE06,"Relacionar o dia e a noite a diferentes tipos de atividades sociais (horário escolar, comercial, sono etc.).",0,1,0,0,0,0,0,0,0
17,Geografia,2º,Mundo do trabalho,Tipos de trabalho em lugares e tempos diferentes,"(EF02GE07) Descrever as atividades extrativas (minerais, agropecuárias e industriais) de diferentes lugares, identificando os impactos ambientais.",EF02GE07,"Descrever as atividades extrativas (minerais, agropecuárias e industriais) de diferentes lugares, identificando os impactos ambientais.",0,1,0,0,0,0,0,0,0
18,Geografia,2º,Formas de representação e pensamento espacial,"Localização, orientação e representação espacial","(EF02GE08) Identificar e elaborar diferentes formas de representação (desenhos, mapas mentais, maquetes) para representar componentes da paisagem dos lugares de vivência.",EF02GE08,"Identificar e elaborar diferentes formas de representação (desenhos, mapas mentais, maquetes) para representar componentes da paisagem dos lugares de vivência.",0,1,0,0,0,0,0,0,0
19,Geografia,2º,Formas de representação e pensamento espacial,"Localização, orientação e representação espacial",(EF02GE09) Identificar objetos e lugares de vivência (escola e moradia) em imagens aéreas e mapas (visão vertical) e fotografias (visão oblíqua).,EF02GE09,Identificar objetos e lugares de vivência (escola e moradia) em imagens aéreas e mapas (visão vertical) e fotografias (visão oblíqua).,0,1,0,0,0,0,0,0,0
20,Geografia,2º,Formas de representação e pensamento espacial,"Localização, orientação e representação espacial","(EF02GE10) Aplicar princípios de localização e posição de objetos (referenciais espaciais, como frente e atrás, esquerda e direita, em cima e embaixo, dentro e fora) por meio de representações espaciais da sala de aula e da escola.",EF02GE10,"Aplicar princípios de localização e posição de objetos (referenciais espaciais, como frente e atrás, esquerda e direita, em cima e embaixo, dentro e fora) por meio de representações espaciais da sala de aula e da escola.",0,1,0,0,0,0,0,0,0
21,Geografia,2º,"Natureza, ambientes e qualidade de vida",Os usos dos recursos naturais: solo e água no campo e na cidade,"(EF02GE11) Reconhecer a importância do solo e da água para a vida, identificando seus diferentes usos (plantação e extração de materiais, entre outras possibilidades) e os impactos desses usos no cotidiano da cidade e do campo.",EF02GE11,"Reconhecer a importância do solo e da água para a vida, identificando seus diferentes usos (plantação e extração de materiais, entre outras possibilidades) e os impactos desses usos no cotidiano da cidade e do campo.",0,1,0,0,0,0,0,0,0
22,Geografia,3º,O sujeito e seu lugar no mundo,A cidade e o campo: aproximações e diferenças,"(EF03GE01) Identificar e comparar aspectos culturais dos grupos sociais de seus lugares de vivência, seja na cidade, seja no campo.",EF03GE01,"Identificar e comparar aspectos culturais dos grupos sociais de seus lugares de vivência, seja na cidade, seja no campo.",0,0,1,0,0,0,0,0,0
23,Geografia,3º,O sujeito e seu lugar no mundo,A cidade e o campo: aproximações e diferenças,"(EF03GE02) Identificar, em seus lugares de vivência, marcas de contribuição cultural e econômica de grupos de diferentes origens.",EF03GE02,"Identificar, em seus lugares de vivência, marcas de contribuição cultural e econômica de grupos de diferentes origens.",0,0,1,0,0,0,0,0,0
24,Geografia,3º,O sujeito e seu lugar no mundo,A cidade e o campo: aproximações e diferenças,(EF03GE03) Reconhecer os diferentes modos de vida de povos e comunidades tradicionais em distintos lugares.,EF03GE03,Reconhecer os diferentes modos de vida de povos e comunidades tradicionais em distintos lugares.,0,0,1,0,0,0,0,0,0
25,Geografia,3º,Conexões e escalas,Paisagens naturais e antrópicas em transformação,"(EF03GE04) Explicar como os processos naturais e históricos atuam na produção e na mudança das paisagens naturais e antrópicas nos seus lugares de vivência, comparando-os a outros lugares.",EF03GE04,"Explicar como os processos naturais e históricos atuam na produção e na mudança das paisagens naturais e antrópicas nos seus lugares de vivência, comparando-os a outros lugares.",0,0,1,0,0,0,0,0,0
26,Geografia,3º,Mundo do trabalho,Matéria-prima e indústria,"(EF03GE05) Identificar alimentos, minerais e outros produtos cultivados e extraídos da natureza, comparando as atividades de trabalho em diferentes lugares.",EF03GE05,"Identificar alimentos, minerais e outros produtos cultivados e extraídos da natureza, comparando as atividades de trabalho em diferentes lugares.",0,0,1,0,0,0,0,0,0
27,Geografia,3º,Formas de representação e pensamento espacial,Representações cartográficas,(EF03GE06) Identificar e interpretar imagens bidimensionais e tridimensionais em diferentes tipos de representação cartográfica.,EF03GE06,Identificar e interpretar imagens bidimensionais e tridimensionais em diferentes tipos de representação cartográfica.,0,0,1,0,0,0,0,0,0
28,Geografia,3º,Formas de representação e pensamento espacial,Representações cartográficas,(EF03GE07) Reconhecer e elaborar legendas com símbolos de diversos tipos de representações em diferentes escalas cartográficas.,EF03GE07,Reconhecer e elaborar legendas com símbolos de diversos tipos de representações em diferentes escalas cartográficas.,0,0,1,0,0,0,0,0,0
29,Geografia,3º,"Natureza, ambientes e qualidade de vida","Produção, circulação e consumo","(EF03GE08) Relacionar a produção de lixo doméstico ou da escola aos problemas causados pelo consumo excessivo e construir propostas para o consumo consciente, considerando a ampliação de hábitos de redução, reúso e reciclagem/ descarte de materiais consumidos em casa, na escola e/ou no entorno.",EF03GE08,"Relacionar a produção de lixo doméstico ou da escola aos problemas causados pelo consumo excessivo e construir propostas para o consumo consciente, considerando a ampliação de hábitos de redução, reúso e reciclagem/ descarte de materiais consumidos em casa, na escola e/ou no entorno.",0,0,1,0,0,0,0,0,0
30,Geografia,3º,"Natureza, ambientes e qualidade de vida",Impactos das atividades humanas,"(EF03GE09) Investigar os usos dos recursos naturais, com destaque para os usos da água em atividades cotidianas (alimentação, higiene, cultivo de plantas etc.), e discutir os problemas ambientais provocados por esses usos.",EF03GE09,"Investigar os usos dos recursos naturais, com destaque para os usos da água em atividades cotidianas (alimentação, higiene, cultivo de plantas etc.), e discutir os problemas ambientais provocados por esses usos.",0,0,1,0,0,0,0,0,0
31,Geografia,3º,"Natureza, ambientes e qualidade de vida",Impactos das atividades humanas,(EF03GE10) Identificar os cuidados necessários para utilização da água na agricultura e na geração de energia de modo a garantir a manutenção do provimento de água potável.,EF03GE10,Identificar os cuidados necessários para utilização da água na agricultura e na geração de energia de modo a garantir a manutenção do provimento de água potável.,0,0,1,0,0,0,0,0,0
32,Geografia,3º,"Natureza, ambientes e qualidade de vida",Impactos das atividades humanas,"(EF03GE11) Comparar impactos das atividades econômicas urbanas e rurais sobre o ambiente físico natural, assim como os riscos provenientes do uso de ferramentas e máquinas.",EF03GE11,"Comparar impactos das atividades econômicas urbanas e rurais sobre o ambiente físico natural, assim como os riscos provenientes do uso de ferramentas e máquinas.",0,0,1,0,0,0,0,0,0
33,Geografia,4º,O sujeito e seu lugar no mundo,Território e diversidade cultural,"(EF04GE01) Selecionar, em seus lugares de vivência e em suas histórias familiares e/ou da comunidade, elementos de distintas culturas (indígenas, afro-brasileiras, de outras regiões do país, latino-americanas, europeias, asiáticas etc.), valorizando o que é próprio em cada uma delas e sua contribuição para a formação da cultura local, regional e brasileira.",EF04GE01,"Selecionar, em seus lugares de vivência e em suas histórias familiares e/ou da comunidade, elementos de distintas culturas (indígenas, afro-brasileiras, de outras regiões do país, latino-americanas, europeias, asiáticas etc.), valorizando o que é próprio em cada uma delas e sua contribuição para a formação da cultura local, regional e brasileira.",0,0,0,1,0,0,0,0,0
34,Geografia,4º,O sujeito e seu lugar no mundo,Processos migratórios no Brasil,(EF04GE02) Descrever processos migratórios e suas contribuições para a formação da sociedade brasileira.,EF04GE02,Descrever processos migratórios e suas contribuições para a formação da sociedade brasileira.,0,0,0,1,0,0,0,0,0
35,Geografia,4º,O sujeito e seu lugar no mundo,Instâncias do poder público e canais de participação social,"(EF04GE03) Distinguir funções e papéis dos órgãos do poder público municipal e canais de participação social na gestão do Município, incluindo a Câmara de Vereadores e Conselhos Municipais.",EF04GE03,"Distinguir funções e papéis dos órgãos do poder público municipal e canais de participação social na gestão do Município, incluindo a Câmara de Vereadores e Conselhos Municipais.",0,0,0,1,0,0,0,0,0
36,Geografia,4º,Conexões e escalas,Relação campo e cidade,"(EF04GE04) Reconhecer especificidades e analisar a interdependência do campo e da cidade, considerando fluxos econômicos, de informações, de ideias e de pessoas.",EF04GE04,"Reconhecer especificidades e analisar a interdependência do campo e da cidade, considerando fluxos econômicos, de informações, de ideias e de pessoas.",0,0,0,1,0,0,0,0,0
37,Geografia,4º,Conexões e escalas,Unidades político-administrativas do Brasil,"(EF04GE05) Distinguir unidades político-administrativas oficiais nacionais (Distrito, Município, Unidade da Federação e grande região), suas fronteiras e sua hierarquia, localizando seus lugares de vivência.",EF04GE05,"Distinguir unidades político-administrativas oficiais nacionais (Distrito, Município, Unidade da Federação e grande região), suas fronteiras e sua hierarquia, localizando seus lugares de vivência.",0,0,0,1,0,0,0,0,0
38,Geografia,4º,Conexões e escalas,Territórios étnico-culturais,"(EF04GE06) Identificar e descrever territórios étnico-culturais existentes no Brasil, tais como terras indígenas e de comunidades remanescentes de quilombos, reconhecendo a legitimidade da demarcação desses territórios.",EF04GE06,"Identificar e descrever territórios étnico-culturais existentes no Brasil, tais como terras indígenas e de comunidades remanescentes de quilombos, reconhecendo a legitimidade da demarcação desses territórios.",0,0,0,1,0,0,0,0,0
39,Geografia,4º,Mundo do trabalho,Trabalho no campo e na cidade,(EF04GE07) Comparar as características do trabalho no campo e na cidade.,EF04GE07,Comparar as características do trabalho no campo e na cidade.,0,0,0,1,0,0,0,0,0
40,Geografia,4º,Mundo do trabalho,"Produção, circulação e consumo","(EF04GE08) Descrever e discutir o processo de produção (transformação de matérias-primas), circulação e consumo de diferentes produtos.",EF04GE08,"Descrever e discutir o processo de produção (transformação de matérias-primas), circulação e consumo de diferentes produtos.",0,0,0,1,0,0,0,0,0
41,Geografia,4º,Formas de representação e pensamento espacial,Sistema de orientação,(EF04GE09) Utilizar as direções cardeais na localização de componentes físicos e humanos nas paisagens rurais e urbanas.,EF04GE09,Utilizar as direções cardeais na localização de componentes físicos e humanos nas paisagens rurais e urbanas.,0,0,0,1,0,0,0,0,0
42,Geografia,4º,Formas de representação e pensamento espacial,Elementos constitutivos dos mapas,"(EF04GE10) Comparar tipos variados de mapas, identificando suas características, elaboradores, finalidades, diferenças e semelhanças.",EF04GE10,"Comparar tipos variados de mapas, identificando suas características, elaboradores, finalidades, diferenças e semelhanças.",0,0,0,1,0,0,0,0,0
43,Geografia,4º,"Natureza, ambientes e qualidade de vida",Conservação e degradação da natureza,"(EF04GE11) Identificar as características das paisagens naturais e antrópicas (relevo, cobertura vegetal, rios etc.) no ambiente em que vive, bem como a ação humana na conservação ou degradação dessas áreas.",EF04GE11,"Identificar as características das paisagens naturais e antrópicas (relevo, cobertura vegetal, rios etc.) no ambiente em que vive, bem como a ação humana na conservação ou degradação dessas áreas.",0,0,0,1,0,0,0,0,0
44,Geografia,5º,O sujeito e seu lugar no mundo,Dinâmica populacional,"(EF05GE01) Descrever e analisar dinâmicas populacionais na Unidade da Federação em que vive, estabelecendo relações entre migrações e condições de infraestrutura.",EF05GE01,"Descrever e analisar dinâmicas populacionais na Unidade da Federação em que vive, estabelecendo relações entre migrações e condições de infraestrutura.",0,0,0,0,1,0,0,0,0
45,Geografia,5º,O sujeito e seu lugar no mundo,Diferenças étnico-raciais e étnico-culturais e desigualdades sociais,(EF05GE02) Identificar diferenças étnico-raciais e étnico-culturais e desigualdades sociais entre grupos em diferentes territórios.,EF05GE02,Identificar diferenças étnico-raciais e étnico-culturais e desigualdades sociais entre grupos em diferentes territórios.,0,0,0,0,1,0,0,0,0
46,Geografia,5º,Conexões e escalas,"Território, redes e urbanização","(EF05GE03) Identificar as formas e funções das cidades e analisar as mudanças sociais, econômicas e ambientais provocadas pelo seu crescimento.",EF05GE03,"Identificar as formas e funções das cidades e analisar as mudanças sociais, econômicas e ambientais provocadas pelo seu crescimento.",0,0,0,0,1,0,0,0,0
47,Geografia,5º,Conexões e escalas,"Território, redes e urbanização",(EF05GE04) Reconhecer as características da cidade e analisar as interações entre a cidade e o campo e entre cidades na rede urbana.,EF05GE04,Reconhecer as características da cidade e analisar as interações entre a cidade e o campo e entre cidades na rede urbana.,0,0,0,0,1,0,0,0,0
48,Geografia,5º,Mundo do trabalho,Trabalho e inovação tecnológica,"(EF05GE05) Identificar e comparar as mudanças dos tipos de trabalho e desenvolvimento tecnológico na agropecuária, na indústria, no comércio e nos serviços.",EF05GE05,"Identificar e comparar as mudanças dos tipos de trabalho e desenvolvimento tecnológico na agropecuária, na indústria, no comércio e nos serviços.",0,0,0,0,1,0,0,0,0
49,Geografia,5º,Mundo do trabalho,Trabalho e inovação tecnológica,(EF05GE06) Identificar e comparar transformações dos meios de transporte e de comunicação.,EF05GE06,Identificar e comparar transformações dos meios de transporte e de comunicação.,0,0,0,0,1,0,0,0,0
50,Geografia,5º,Mundo do trabalho,Trabalho e inovação tecnológica,"(EF05GE07) Identificar os diferentes tipos de energia utilizados na produção industrial, agrícola e extrativa e no cotidiano das populações.",EF05GE07,"Identificar os diferentes tipos de energia utilizados na produção industrial, agrícola e extrativa e no cotidiano das populações.",0,0,0,0,1,0,0,0,0
51,Geografia,5º,Formas de representação e pensamento espacial,Mapas e imagens de satélite,"(EF05GE08) Analisar transformações de paisagens nas cidades, comparando sequência de fotografias, fotografias aéreas e imagens de satélite de épocas diferentes.",EF05GE08,"Analisar transformações de paisagens nas cidades, comparando sequência de fotografias, fotografias aéreas e imagens de satélite de épocas diferentes.",0,0,0,0,1,0,0,0,0
52,Geografia,5º,Formas de representação e pensamento espacial,Representação das cidades e do espaço urbano,"(EF05GE09) Estabelecer conexões e hierarquias entre diferentes cidades, utilizando mapas temáticos e representações gráficas.",EF05GE09,"Estabelecer conexões e hierarquias entre diferentes cidades, utilizando mapas temáticos e representações gráficas.",0,0,0,0,1,0,0,0,0
53,Geografia,5º,"Natureza, ambientes e qualidade de vida",Qualidade ambiental,"(EF05GE10) Reconhecer e comparar atributos da qualidade ambiental e algumas formas de poluição dos cursos de água e dos oceanos (esgotos, efluentes industriais, marés negras etc.).",EF05GE10,"Reconhecer e comparar atributos da qualidade ambiental e algumas formas de poluição dos cursos de água e dos oceanos (esgotos, efluentes industriais, marés negras etc.).",0,0,0,0,1,0,0,0,0
54,Geografia,5º,"Natureza, ambientes e qualidade de vida",Diferentes tipos de poluição,"(EF05GE11) Identificar e descrever problemas ambientais que ocorrem no entorno da escola e da residência (lixões, indústrias poluentes, destruição do patrimônio histórico etc.), propondo soluções (inclusive tecnológicas) para esses problemas.",EF05GE11,"Identificar e descrever problemas ambientais que ocorrem no entorno da escola e da residência (lixões, indústrias poluentes, destruição do patrimônio histórico etc.), propondo soluções (inclusive tecnológicas) para esses problemas.",0,0,0,0,1,0,0,0,0
55,Geografia,5º,"Natureza, ambientes e qualidade de vida",Gestão pública da qualidade de vida,"(EF05GE12) Identificar órgãos do poder público e canais de participação social responsáveis por buscar soluções para a melhoria da qualidade de vida (em áreas como meio ambiente, mobilidade, moradia e direito à cidade) e discutir as propostas implementadas por esses órgãos que afetam a comunidade em que vive.",EF05GE12,"Identificar órgãos do poder público e canais de participação social responsáveis por buscar soluções para a melhoria da qualidade de vida (em áreas como meio ambiente, mobilidade, moradia e direito à cidade) e discutir as propostas implementadas por esses órgãos que afetam a comunidade em que vive.",0,0,0,0,1,0,0,0,0
56,Geografia,6º,O sujeito e seu lugar no mundo,Identidade sociocultural,(EF06GE01) Comparar modificações das paisagens nos lugares de vivência e os usos desses lugares em diferentes tempos.,EF06GE01,Comparar modificações das paisagens nos lugares de vivência e os usos desses lugares em diferentes tempos.,0,0,0,0,0,1,0,0,0
57,Geografia,6º,O sujeito e seu lugar no mundo,Identidade sociocultural,"(EF06GE02) Analisar modificações de paisagens por diferentes tipos de sociedade, com destaque para os povos originários.",EF06GE02,"Analisar modificações de paisagens por diferentes tipos de sociedade, com destaque para os povos originários.",0,0,0,0,0,1,0,0,0
58,Geografia,6º,Conexões e escalas,Relações entre os componentes físico-naturais,"(EF06GE03) Descrever os movimentos do planeta e sua relação com a circulação geral da atmosfera, o tempo atmosférico e os padrões climáticos.",EF06GE03,"Descrever os movimentos do planeta e sua relação com a circulação geral da atmosfera, o tempo atmosférico e os padrões climáticos.",0,0,0,0,0,1,0,0,0
59,Geografia,6º,Conexões e escalas,Relações entre os componentes físico-naturais,"(EF06GE04) Descrever o ciclo da água, comparando o escoamento superficial no ambiente urbano e rural, reconhecendo os principais componentes da morfologia das bacias e das redes hidrográficas e a sua localização no modelado da superfície terrestre e da cobertura vegetal.",EF06GE04,"Descrever o ciclo da água, comparando o escoamento superficial no ambiente urbano e rural, reconhecendo os principais componentes da morfologia das bacias e das redes hidrográficas e a sua localização no modelado da superfície terrestre e da cobertura vegetal.",0,0,0,0,0,1,0,0,0
60,Geografia,6º,Conexões e escalas,Relações entre os componentes físico-naturais,"(EF06GE05) Relacionar padrões climáticos, tipos de solo, relevo e formações vegetais.",EF06GE05,"Relacionar padrões climáticos, tipos de solo, relevo e formações vegetais.",0,0,0,0,0,1,0,0,0
61,Geografia,6º,Mundo do trabalho,Transformação das paisagens naturais e antrópicas,(EF06GE06) Identificar as características das paisagens transformadas pelo trabalho humano a partir do desenvolvimento da agropecuária e do processo de industrialização.,EF06GE06,Identificar as características das paisagens transformadas pelo trabalho humano a partir do desenvolvimento da agropecuária e do processo de industrialização.,0,0,0,0,0,1,0,0,0
62,Geografia,6º,Mundo do trabalho,Transformação das paisagens naturais e antrópicas,(EF06GE07) Explicar as mudanças na interação humana com a natureza a partir do surgimento das cidades.,EF06GE07,Explicar as mudanças na interação humana com a natureza a partir do surgimento das cidades.,0,0,0,0,0,1,0,0,0
63,Geografia,6º,Formas de representação e pensamento espacial,Fenômenos naturais e sociais representados de diferentes maneiras,(EF06GE08) Medir distâncias na superfície pelas escalas gráficas e numéricas dos mapas.,EF06GE08,Medir distâncias na superfície pelas escalas gráficas e numéricas dos mapas.,0,0,0,0,0,1,0,0,0
64,Geografia,6º,Formas de representação e pensamento espacial,Fenômenos naturais e sociais representados de diferentes maneiras,"(EF06GE09) Elaborar modelos tridimensionais, blocos-diagramas e perfis topográficos e de vegetação, visando à representação de elementos e estruturas da superfície terrestre.",EF06GE09,"Elaborar modelos tridimensionais, blocos-diagramas e perfis topográficos e de vegetação, visando à representação de elementos e estruturas da superfície terrestre.",0,0,0,0,0,1,0,0,0
65,Geografia,6º,"Natureza, ambientes e qualidade de vida",Biodiversidade e ciclo hidrológico,"(EF06GE10) Explicar as diferentes formas de uso do solo (rotação de terras, terraceamento, aterros etc.) e de apropriação dos recursos hídricos (sistema de irrigação, tratamento e redes de distribuição), bem como suas vantagens e desvantagens em diferentes épocas e lugares.",EF06GE10,"Explicar as diferentes formas de uso do solo (rotação de terras, terraceamento, aterros etc.) e de apropriação dos recursos hídricos (sistema de irrigação, tratamento e redes de distribuição), bem como suas vantagens e desvantagens em diferentes épocas e lugares.",0,0,0,0,0,1,0,0,0
66,Geografia,6º,"Natureza, ambientes e qualidade de vida",Biodiversidade e ciclo hidrológico,"(EF06GE11) Analisar distintas interações das sociedades com a natureza, com base na distribuição dos componentes físico-naturais, incluindo as transformações da biodiversidade local e do mundo.",EF06GE11,"Analisar distintas interações das sociedades com a natureza, com base na distribuição dos componentes físico-naturais, incluindo as transformações da biodiversidade local e do mundo.",0,0,0,0,0,1,0,0,0
67,Geografia,6º,"Natureza, ambientes e qualidade de vida",Biodiversidade e ciclo hidrológico,"(EF06GE12) Identificar o consumo dos recursos hídricos e o uso das principais bacias hidrográficas no Brasil e no mundo, enfatizando as transformações nos ambientes urbanos.",EF06GE12,"Identificar o consumo dos recursos hídricos e o uso das principais bacias hidrográficas no Brasil e no mundo, enfatizando as transformações nos ambientes urbanos.",0,0,0,0,0,1,0,0,0
68,Geografia,6º,"Natureza, ambientes e qualidade de vida",Atividades humanas e dinâmica climática,"(EF06GE13) Analisar consequências, vantagens e desvantagens das práticas humanas na dinâmica climática (ilha de calor etc.).",EF06GE13,"Analisar consequências, vantagens e desvantagens das práticas humanas na dinâmica climática (ilha de calor etc.).",0,0,0,0,0,1,0,0,0
69,Geografia,7º,O sujeito e seu lugar no mundo,Ideias e concepções sobre a formação territorial do Brasil,"(EF07GE01) Avaliar, por meio de exemplos extraídos dos meios de comunicação, ideias e estereótipos acerca das paisagens e da formação territorial do Brasil.",EF07GE01,"Avaliar, por meio de exemplos extraídos dos meios de comunicação, ideias e estereótipos acerca das paisagens e da formação territorial do Brasil.",0,0,0,0,0,0,1,0,0
70,Geografia,7º,Conexões e escalas,Formação territorial do Brasil,"(EF07GE02) Analisar a influência dos fluxos econômicos e populacionais na formação socioeconômica e territorial do Brasil, compreendendo os conflitos e as tensões históricas e contemporâneas.",EF07GE02,"Analisar a influência dos fluxos econômicos e populacionais na formação socioeconômica e territorial do Brasil, compreendendo os conflitos e as tensões históricas e contemporâneas.",0,0,0,0,0,0,1,0,0
71,Geografia,7º,Conexões e escalas,Formação territorial do Brasil,"(EF07GE03) Selecionar argumentos que reconheçam as territorialidades dos povos indígenas originários, das comunidades remanescentes de quilombos, de povos das florestas e do cerrado, de ribeirinhos e caiçaras, entre outros grupos sociais do campo e da cidade, como direitos legais dessas comunidades.",EF07GE03,"Selecionar argumentos que reconheçam as territorialidades dos povos indígenas originários, das comunidades remanescentes de quilombos, de povos das florestas e do cerrado, de ribeirinhos e caiçaras, entre outros grupos sociais do campo e da cidade, como direitos legais dessas comunidades.",0,0,0,0,0,0,1,0,0
